,Initial Value,Final Value,Number of Votes,Yays,Majority Party Size,Distance between Medians,Majority St. Dev.,Majority Round Adjustment,Minority St. Dev.,Minority Round Adjustment
107,-0.36295176735941176,0.10704823264058849,48.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
108,-0.493080690089013,0.016919309910987224,52.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
109,-0.48018924010629493,-0.0001892401062947302,49.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
110,-0.4792570920002539,0.0007429079997463006,49.0,56.0,51.0,1.0,0.1,0.01,0.1,0.01
111,-0.5211251758968126,-0.041125175896812416,49.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
112,-0.5609183699060989,-0.07091836990609868,50.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
113,-0.49659003125206114,-0.006590031252060924,50.0,56.0,51.0,1.0,0.1,0.01,0.1,0.01
114,-0.5344250694293559,-0.06442506942935561,48.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
115,-0.40304977517095053,0.06695022482904972,48.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
116,-0.5898250607329018,-0.1298250607329015,47.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
117,-0.5718722038932845,-0.08187220389328431,50.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
118,0.4907746533177122,0.29153375593311304,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
119,0.5811194244861382,0.29046371939653914,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
120,-0.5096867490180496,-0.029686749018049352,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
121,0.412753952401366,0.23903899848207932,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
122,-0.4233842140191543,0.06661578598084589,50.0,55.0,51.0,1.0,0.1,0.01,0.1,0.01
123,-0.6810055489388834,-0.1810055489388832,51.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
